YEAR,MN,HR,DT,SLP,MSLP,DBT,WBT,DPT,RH,VP,DD,FFF,AW
2011,8,48,10,928,1003.5,27.6,22.6,20,64,23.4,32,4,4
2011,8,48,11,928,1000.6,30.6,22.6,18.4,49,21.1,32,4,4
2011,8,48,12,924.9,999.6,30,22.6,18.7,51,21.6,32,4,4
2011,8,48,13,925.5,1000.4,30,22.6,18.7,51,21.6,32,6,6
2011,8,48,14,927.9,1002.6,31,22.6,18.1,46,20.8,32,6,6
2011,8,48,15,928.9,1003.6,31,22.6,18.1,46,20.8,32,4,4
2011,8,48,16,927.9,1003.4,28,22.6,19.7,57,22.9,32,4,4
2011,8,48,17,928,1004.3,25,23,22.1,84,26.6,32,4,4
2011,8,48,19,927.3,1003.1,27,22,19.6,64,22.8,32,4,4
2011,8,48,20,928.9,1002.3,28,22.6,19.7,61,22.9,32,4,4
2011,8,48,21,926.9,1002.5,26.6,23,21.5,74,25.6,32,4,4
2011,8,48,22,927.3,1002.8,27.6,23.6,21.6,71,25.8,32,4,4
2011,8,48,23,926.9,1002,28.6,24,22.1,69,26.6,32,4,4
2011,8,48,24,926.9,1002.5,27,22.6,20.2,66,23.7,32,2,2
2011,8,48,25,927.7,1003.2,27.6,22,19.4,62,22.5,32,4,4
2011,8,48,26,927.9,1003.2,28.6,22.6,19.5,59,22.7,32,4,4
2011,8,48,27,927.9,1004,25.6,21,18.8,67,21.7,32,6,6
2011,8,48,28,926.4,1001.5,28.6,20.6,15.9,47,18.1,32,6,6
2011,8,48,29,926.7,1001.7,28,22,19,58,22,32,4,4
2011,8,48,30,926.9,1002.3,28,22,19,58,22,32,6,6
2011,8,48,31,926.3,1001.7,28,22,19,58,22,32,4,4
2011,9,12,1,928.3,1004.4,25.6,21.6,19.4,69,22.5,32,6,6
2011,9,12,3,928.8,1005.1,24.6,21.6,19.9,76,23.2,32,6,6
2011,9,12,4,929.9,1006.1,26,21.6,19.1,66,22.1,32,6,6
2011,9,12,6,931.3,1007.9,25,21,19,69,22,32,6,6
2011,9,12,7,931.7,1008.3,25,21,19,69,22,32,4,5
2011,9,12,8,930.9,1007.4,25,21,19,69,22,32,6,5
2011,9,12,9,931.7,1008.1,25.6,21.6,19.4,69,22.5,32,4,5
2011,9,12,10,932.2,1008.6,26,21,18.4,63,21.1,32,4,4
2011,9,12,11,930.3,1006.5,25.6,21,18.8,67,21.7,32,4,4
2011,9,12,12,929.7,1006.2,25,21,19,69,22,32,4,4
2011,9,12,13,929.7,1006.2,25,21,19,69,22,32,4,4
2011,9,12,16,931.3,1007.9,25,21.6,19.6,72,22.8,32,4,5
2011,9,12,17,932.3,1008.9,25,21,19,69,22,32,6,6
2011,9,12,18,932.9,1009.8,24,20.6,18.5,71,21.3,32,4,4
2011,9,12,19,934.2,1011,25,21.6,19.6,72,22.8,32,4,4
2011,9,12,21,933.9,1011,24,20,17.9,69,20.5,32,4,4
2011,9,12,22,933.3,1010.4,24,20,17.9,69,20.5,32,4,4
2011,9,12,23,932.4,1009.3,24,19.6,16.8,64,19.1,32,6,7
2011,9,12,24,933.4,1010.2,24.6,19.6,16.6,62,18.9,32,4,4
2011,9,12,25,933.9,1010.7,25,20.6,18,65,20.6,32,4,4
2011,9,12,26,935.3,1012.3,25,21.6,19.6,72,22.8,32,4,4
2011,9,12,27,934.3,1011.1,25,21,19,69,22,32,4,4
2011,9,12,28,933.2,1010.8,26,21.6,19.1,66,22.1,32,4,3
2011,9,12,29,933.2,1010,25,21.6,19.6,72,22.8,32,4,4
2011,9,12,30,933.2,1010.3,24,21.6,20.1,79,23.5,32,4,4
2011,9,48,2,925.7,1000.8,29,22.6,19.2,56,22.2,32,6,6
2011,9,48,3,926.7,1001.6,29.6,22,18.3,51,21,32,6,6
2011,9,48,4,921.2,1002.2,30,23,19.7,54,22.9,32,6,6
2011,9,48,5,928.2,1003.2,30,22.6,18.7,51,21.6,32,6,6
2011,9,48,6,928.2,1003.5,28.6,22.6,19.5,59,22.7,32,6,6
2011,9,48,7,927.8,1003.1,29,22,18.5,56,21.3,32,4,4
2011,9,48,8,928.1,1003.4,28.6,22.6,19.5,59,22.5,32,4,4
2011,9,48,9,928.3,1003.3,29.6,22,18.3,51,21,32,4,4
2011,9,48,10,928,1002.3,29,21.6,17.4,50,19.9,32,4,4
2011,9,48,11,926.8,1001.7,30,22,17.9,48,20.4,32,4,4
2011,9,48,12,926.4,1001.5,29,23,20.2,59,23.7,32,4,4
2011,9,48,13,928.1,1001,30,22.6,18.7,51,21.6,32,4,4
2011,9,48,14,926,1001.4,27.6,23,21,68,24.9,32,4,4
2011,9,48,15,926.1,1001.5,28,23.6,21.3,67,25.3,32,4,4
2011,9,48,16,926.5,1001.6,28.6,22.6,19.5,59,22.7,32,4,4
2011,9,48,17,928.1,1003.4,29,22,18.5,53,21.3,32,6,6
2011,9,48,18,929.1,1004.3,30,22.6,18.7,51,21.6,32,4,4
2011,9,48,19,930,1005.4,28.6,22.6,19.5,59,22.7,32,4,4
2011,9,48,20,931.2,1001.3,27,22.6,20.2,66,23.7,32,4,4
2011,9,48,21,929.9,1005.9,27,22.6,20.2,66,23.7,32,4,4
2011,9,48,22,929.3,1005,27.6,20.6,16.6,52,18.9,32,4,4
2011,9,48,23,928.9,1004.4,28,21,17.3,52,19.7,32,4,4
2011,9,48,24,930.3,1005.7,29,19.6,13.5,39,15.5,32,4,4
2011,9,48,25,928.4,1004.4,28,21,17.3,52,19.7,32,4,4
2011,9,48,26,931.1,1006.2,31,22,17.9,48,20.5,32,4,4
2011,9,48,27,930.1,1005.3,30,22,17.9,48,20.5,32,4,4
2011,9,48,28,929.4,1004.6,30,21.6,16.8,45,19.5,32,4,4
2011,9,48,29,929.6,1005,29,22,18.5,53,21.7,32,4,4
2011,9,48,30,929,1004,30,22.6,18.7,55,21.6,32,4,4
2011,10,12,1,933.6,1010.7,23.6,21.6,20.4,83,24,32,4,4
2011,10,12,2,933.1,1009.9,25,22,20.6,76,24.7,32,4,2
2011,10,12,3,933.8,1010.9,24,22,21.1,84,25,32,2,2
2011,10,12,5,934.3,1011.4,23.6,20.6,18.9,76,21.8,14,2,1
2011,10,12,8,934.5,1011.3,25,22,20.6,76,24.3,32,2,2
2011,10,12,9,934.3,1011.1,25,22,20.6,76,24.3,32,4,3
2011,10,12,10,934.7,1011.5,25,22,20.6,76,24.3,32,4,4
2011,10,12,13,933.6,1010.9,23,22,21.5,91,25.6,32,4,3
2011,10,12,14,933.4,1010.2,24.6,22,20.9,81,24.7,32,4,3
2011,10,12,15,933,1009.8,25,22.6,21.2,79,25.2,32,4,4
2011,10,12,16,932.5,1009.1,25,22.6,21.2,79,25.2,32,4,4
2011,10,12,18,933.5,1010.6,23.6,21.6,20.4,83,24,32,4,4
2011,10,12,19,932.6,1009.8,22.6,21,20.3,91,23.8,32,4,2
2011,10,12,20,932.4,1009.3,24,21.6,20.1,79,23.5,32,4,4
2011,10,12,21,933.3,1010.1,25,22,20.6,76,24.3,32,4,3
2011,10,12,22,933.7,1011,23,22,21.5,91,25.6,32,4,3
2011,10,12,23,933.9,1011,23.6,22.6,22,92,26.4,32,4,3
2011,10,48,1,929.2,1004.4,30,22.6,18.7,51,21.6,32,4,4
2011,10,48,2,930,1005.4,29,22.6,19.2,56,22.2,32,4,4
2011,10,48,3,930.1,1005.8,28,23,20.7,65,24.4,32,2,3
2011,10,48,4,930.2,1005.9,27.6,22.6,20,64,23.4,32,2,2
2011,10,48,5,930.9,1006.3,29,22.6,19.2,56,22.2,32,2,2
2011,10,48,6,932.3,1008.7,26,21.6,19.1,66,22.1,32,2,2
2011,10,48,7,931.3,1006.9,29,22,18.5,53,21.3,32,2,2
2011,10,48,8,931.2,1007,28,23,20.7,65,24.4,32,2,2
2011,10,48,9,930.2,1005.9,28,23.6,21.3,67,25.3,32,4,4
2011,10,48,10,931.1,1006.5,30,24,21.4,60,25.5,32,4,4
2011,10,48,11,932.3,1008.9,25,23,22.1,84,26.6,32,4,4
2011,10,48,12,930.5,1006.5,27,23,21.2,71,25.2,32,4,4
2011,10,48,13,929.3,1005,27.6,23.6,21.6,71,25.8,32,4,4
2011,10,48,14,929.9,1005.4,28,23.6,21.3,67,25.3,32,4,4
2011,10,48,15,929.5,1004.7,30,23.6,20.4,56,24,32,4,4
2011,10,48,16,929.3,1004.5,30,23.6,20.4,56,24,32,4,4
2011,10,48,17,929.4,1004.8,29,22.6,19.2,56,22.2,32,4,4
2011,10,48,18,930.5,1006.5,27,22,19.6,64,22.8,32,4,4
2011,10,48,19,929.3,1004.7,28.6,22.4,19.5,59,22.7,32,4,4
2011,10,48,20,929.5,1004.9,28.6,23,20.5,62,24.1,32,4,4
2011,10,48,21,929.3,1004.5,30,23,19.7,54,22.9,32,4,4
2011,10,48,22,929.9,1005.3,29,23,20.2,59,23.7,32,4,4
2011,10,48,23,929.9,1004.9,28.6,23,20.5,62,24.1,32,4,4
2011,11,12,6,936.8,1014.3,23,21,20,83,23.4,5,2,2
2011,11,12,7,937.1,1015.9,21,17.5,15.2,69,17.3,5,2,2
2011,11,12,8,937,1016.4,16,15,14.3,90,16.3,5,2,2
2011,11,12,9,936.2,1014,20.6,17.6,15.6,74,17.7,5,2,2
2011,11,12,10,936,1014.3,20,18,16.8,82,19.1,5,2,2
2011,11,12,11,936,1013.8,21,19.6,18.5,86,21.3,5,2,2
2011,11,12,12,935.9,1013.7,21.6,19.6,18.3,83,21,5,2,2
2011,11,12,13,935.9,1014.5,19,17,15.8,82,17.9,5,2,2
2011,11,12,14,936.5,1014.3,21,19,17.9,82,20.5,5,2,2
2011,11,12,15,936.9,1015.2,20,18,16.8,82,19.1,5,2,3
2011,11,12,16,936.5,1014.8,20,18,16.8,82,19.1,5,2,2
2011,11,12,17,936.1,1013.9,22,20,19,82,22,5,4,4
2011,11,12,18,936.8,1014.6,22,20.6,19.6,86,22.8,5,4,3
2011,11,12,19,936.9,1015.8,18,17,16.4,90,18.6,5,2,2
2011,11,12,20,937,1014.8,20.6,18.6,17.3,82,19.7,5,2,2
2011,11,12,21,938,1016.7,19,17,15.8,82,17.9,5,2,2
2011,11,12,22,937.6,1016.1,20.2,18.6,17.5,86,20,5,2,2
2011,11,12,23,936,1014.3,20,18,16.8,82,19.1,5,4,3
2011,11,12,24,936.2,1014,20.6,19.6,18.9,92,21.8,5,4,3
2011,11,12,25,934.5,1012.1,22,21,20.5,91,24.1,5,4,3
2011,11,12,29,934,1011.6,21.6,20.6,19.9,91,23.2,5,2,2
2011,11,12,30,935,1012.6,22,20,19,83,22,5,2,2
2011,11,48,3,930.7,1007.4,23.6,22.6,22,92,26.4,5,2,2
2011,11,48,5,932.8,1009.7,24,23,22.6,92,27.4,5,2,2
2011,11,48,6,932.4,1008.5,27,23,21.2,71,25.2,5,2,2
2011,11,48,7,932.6,1008.8,28,23,20.7,62,24.4,5,2,2
2011,11,48,8,933,1009.6,25,23,22.1,84,26.6,5,2,2
2011,11,48,9,931.9,1008.3,25.6,23,21.9,81,26.7,5,2,2
2011,11,48,10,932,1008.4,26,23,21.7,77,25.9,5,2,2
2011,11,48,11,932,1008.4,26,23,21.7,77,25.9,5,2,2
2011,11,48,12,932.7,1008.8,26.6,23.2,21.8,76,26.1,5,2,2
2011,11,48,13,932.7,1008.8,26.6,23.6,22.1,77,26.6,5,2,2
2011,11,48,14,933.7,1010.3,26,23.6,22.3,80,26.9,5,2,2
2011,11,48,15,933.7,1010.3,26,23,21.7,77,25.9,5,2,2
2011,11,48,16,933.2,1009.8,26,24.6,23.7,87,29.3,5,2,2
2011,11,48,17,933.7,1010.3,25.6,24,23.4,89,28.8,5,4,4
2011,11,48,18,933.3,1010.4,24,23,22.6,92,27.4,5,2,2
2011,11,48,19,933.2,1010,25,24,23.6,92,29.1,5,2,2
2011,11,48,20,933.7,1010.7,25.6,24,23.4,89,28.8,5,4,4
2011,11,48,21,934.4,1011.2,24.6,23,22.4,89,27.1,5,2,2
2011,11,48,22,933.8,1009.7,24,23,22.6,92,27.4,5,4,4
2011,11,48,23,932.2,1008.6,25.6,24,23.4,89,28.8,5,4,4
2011,11,48,24,932.2,1008.8,25,24,23.6,92,29.1,5,4,4
2011,11,48,28,931.3,1008.5,23,22,21.5,91,25.6,5,4,4
2011,11,48,29,930.9,1001.1,25.6,24,23.4,89,28.8,5,4,4
2011,11,48,30,931.3,1007.7,26,24,23.2,84,28.4,5,2,2
2011,12,12,1,935,1012.6,21.6,20.6,19.9,91,23.2,5,2,2
2011,12,12,2,935,1013.2,20,19,18.5,91,21.3,5,2,2
2011,12,12,3,934,1011.6,21,19.6,18.5,86,21.3,5,2,2
2011,12,12,4,933.9,1011.5,22,20.6,19.6,86,22.8,5,2,2
2011,12,12,5,934.9,1013.6,18,17,16.4,90,18.6,5,4,4
2011,12,12,6,935,1013.2,20,19,18.5,91,21.3,5,2,2
2011,12,12,7,935.9,1014.8,18,17,16.4,90,18.6,5,2,2
2011,12,12,8,935.2,1014.1,18,16.6,15.4,85,17.5,5,2,2
2011,12,12,10,936,1013.8,22,21,20.5,91,24.1,5,2,2
2011,12,12,11,934.9,1013.1,20,19,18.5,91,21.3,5,2,2
2011,12,12,12,935.9,1014.5,19,18,17.4,91,19.9,5,2,2
2011,12,12,13,936,1014.6,19,18,17.4,91,19.9,5,2,2
2011,12,12,14,936.4,1015.1,20,19,18.5,91,21.3,5,2,2
2011,12,12,15,936.8,1014.6,21,19.4,18.5,86,21.3,5,2,2
2011,12,12,16,931,1015.9,18,17,16.4,90,18.5,5,2,2
2011,12,12,17,935.9,1014.5,19,18,17.4,91,19.9,5,2,2
2011,12,12,18,937.2,1016.5,17,15.6,14.3,83,16.3,5,2,2
2011,12,12,19,937.2,1015.9,18.6,17.6,16.8,90,19.1,5,2,3
2011,12,12,20,936.8,1015.7,18,17,16.4,90,18.6,5,2,2
2011,12,12,21,935.5,1014.7,17,15.6,14.3,84,16.3,5,2,2
2011,12,12,22,936.8,1016,17,15.6,14.3,84,16.3,5,2,2
2011,12,12,23,935.9,1015.1,17,16,15.4,90,17.5,5,2,2
2011,12,12,24,934.3,1015,18,17,16.4,90,18.6,32,2,2
2011,12,12,25,934.3,1013.3,16.6,14.6,13.3,80,15.3,5,2,2
2011,12,12,26,934.7,1013.7,17,16,15.4,90,17.5,5,2,2
2011,12,12,27,934.7,1014.9,16,14,12.5,80,14.5,5,2,2
2011,12,12,28,934.3,1013.6,16,14.6,13.3,84,15.3,5,2,2
2011,12,12,29,934.8,1012.2,21,18,16.4,74,18.4,5,6,6
2011,12,48,1,931.8,1008.2,26,24,23.2,84,28.4,5,2,2
2011,12,48,2,930.8,1007,26,24,23.2,84,28.4,5,2,2
2011,12,48,3,929.8,1006,26,24,23.2,84,28.4,5,2,2
2011,12,48,4,931.1,1007.2,26.6,24,23,82,28.1,5,2,2
2011,12,48,5,930.8,1007,26,24,23.2,84,28.4,5,2,2
2011,12,48,6,931.1,1007.7,26.6,24,23,82,28.1,5,2,2
2011,12,48,7,931.8,1008.4,25,24,23.6,92,29.1,5,2,2
2011,12,48,8,932.5,1009.6,23.6,22,21.3,88,25.3,5,2,2
2011,12,48,10,932.6,1009,28,24,23.2,72,28.4,5,2,2
2011,12,48,11,932.2,1008.6,26,24,23.2,84,28.4,5,2,2
2011,12,48,12,932.8,1009.2,25.6,23.6,22.5,84,27.3,5,2,2
2011,12,48,13,933,1009.4,26,24,23.2,84,28.4,5,2,2
2011,12,48,14,932.8,1009.2,25.6,23.6,22.5,84,27.3,5,2,2
2011,12,48,15,933.7,1011,23,22,21.5,91,25.6,5,2,2
2011,12,48,16,931.9,1010.7,24.6,23.6,23,84,28.1,5,2,2
2011,12,48,17,934.2,1011.3,24,23,22.6,92,27.6,5,2,2
2011,12,48,18,934,1011.3,23,22,21.5,91,25.6,5,2,2
2011,12,48,19,933.2,1010.5,22.6,21.6,20.9,91,24.7,5,2,2
2011,12,48,20,933.7,1011.3,22,21,20.5,91,24.1,5,2,2
2011,12,48,21,933.7,1010.8,24,23,22.6,92,27.4,5,2,2
2011,12,48,22,932.8,1010,23,22,21.5,91,25.6,5,2,2
2011,12,48,23,933.2,1010.8,22,21,20.5,91,24.1,5,2,2
2011,12,48,24,932.1,1008.7,24.6,23,22.6,92,27.4,32,2,2
2011,12,48,25,932.2,1008.6,26,24,23.2,84,28.4,5,2,2
2011,12,48,26,932.2,1008.6,26,23,21.8,77,25.9,5,2,2
2011,12,48,27,932.2,1009.1,24,21,19.5,76,22.7,5,2,2
2011,12,48,28,931.8,1008.4,25,21.6,19.6,72,22.8,5,2,2
2011,12,48,29,931.2,1008.4,23,22,21.5,91,25.6,5,4,4
2011,12,48,31,933.4,1010.5,24,23,22.6,92,27.4,5,4,4
2012,1,12,1,935.8,1013.6,21,20,19.5,91,22.7,5,4,4
2012,1,12,2,936.8,1015.1,20,19,18.5,91,21.3,5,4,4
2012,1,12,3,936.1,1014.4,20,19,18.5,91,21.3,23,6,8
2012,1,12,4,936.8,1015.1,20,19,18.5,91,21.3,23,4,4
2012,1,12,5,937.9,1015.8,21,20,19.5,91,22.7,23,4,4
2012,1,12,6,938.3,1017,18.6,17.6,16.8,90,19.1,23,4,3
2012,1,12,7,939.1,1018,19,18,17.4,91,19.9,23,4,2
2012,1,12,8,939,1018.3,17,16,15.4,90,17.5,14,4,6
2012,1,12,9,937.5,1016,20,19,18.5,91,21.3,14,6,6
2012,1,12,10,936.8,1014.6,22,20.6,19.6,86,22.8,14,6,6
2012,1,12,11,936.1,1014.6,22,20.6,19.6,86,22.8,23,4,4
2012,1,12,12,937.4,1016.1,19,17.6,16.4,55,18.6,23,6,6
2012,1,12,13,938.9,1017.6,19,17.6,16.4,85,18.6,14,4,4
2012,1,12,14,938.7,1017.4,19,17.6,16.4,85,18.6,23,4,4
2012,1,12,15,936.2,1015.6,15,14,13.3,89,15.3,23,4,4
2012,1,12,16,936.2,1015.9,15,13.6,12.2,83,14.2,23,4,4
2012,1,12,17,933.9,1013.2,16,14,12.5,80,14.5,23,2,2
2012,1,12,18,933.6,1012.9,16,14,12.5,80,14.5,23,2,2
2012,1,12,19,933.4,1012.4,17,15,13.6,80,15.6,14,2,3
2012,1,12,20,934.2,1013.8,16,14,12.5,80,14.5,14,2,2
2012,1,12,21,934.7,1013.7,17,16,15.4,90,17.5,23,4,4
2012,1,12,22,936.2,1015.6,16,14.6,13.3,84,15.3,14,4,4
2012,1,12,23,937.2,1016.3,18,16,14.7,81,16.7,23,4,4
2012,1,12,24,937.2,1016.5,17,15,13.6,80,15.6,14,4,3
2012,1,12,25,937.2,1016.3,18,16,14.7,81,16.7,23,4,4
2012,1,12,26,937.2,1016.5,17,15,13.6,80,15.6,14,4,4
2012,1,12,27,936.3,1014.9,18.6,17,16.2,87,18.4,23,4,4
2012,1,12,28,935.6,1014.2,19,18,17.4,91,19.9,14,4,4
2012,1,12,29,935,1013.4,19,17,15.8,82,17.9,23,6,6
2012,1,12,30,936,1014.6,19,18,17.4,91,19.9,23,6,5
2012,1,12,31,937,1015.6,19,18,17.4,91,19.9,23,4,4
2012,1,48,1,932.1,1008.5,26,24,23.2,84,28.4,5,4,4
2012,1,48,2,932,1008.1,27,24,22.7,77,27.6,5,2,2
2012,1,48,3,932.2,1008.3,27,24,22.7,77,27.6,23,4,4
2012,1,48,4,932.8,1009.4,25,23,22.1,84,26.6,23,4,4
2012,1,48,5,934.2,1010.5,27,24,22.7,77,27.6,23,4,4
2012,1,48,6,935.1,1011.6,27,24,22.7,77,27.6,23,4,4
2012,1,48,7,935.6,1012.2,27,24.6,23.2,80,28.6,23,4,4
2012,1,48,9,932.9,1008.2,30,25,22.9,66,27.9,14,4,4
2012,1,48,10,932.7,1008.8,27,24,22.7,77,27.6,14,4,4
2012,1,48,11,933.3,1009.9,25.4,23,21.9,81,26.3,23,4,4
2012,1,48,12,933.9,1010.7,25,23,22.1,84,26.6,23,4,4
2012,1,48,13,933.2,1009.5,26.6,23.3,21.8,76,26,23,4,4
2012,1,48,14,933.2,1009.5,26.6,23.2,21.8,76,26.1,23,4,4
2012,1,48,15,932.4,1009,25,23,22.1,84,26.7,23,4,4
2012,1,48,16,931.1,1007.7,25,23,22.1,84,26.6,23,4,4
2012,1,48,17,930.1,1006.1,27,24,22.7,77,27.6,23,2,2
2012,1,48,18,929.6,1005,28.6,25,23.6,75,29,23,2,2
2012,1,48,19,930,1005.7,28,25,23.8,78,29.5,14,2,2
2012,1,48,20,929.6,1005,28.6,25,23.6,75,29.1,14,2,2
2012,1,48,21,931.9,1007.7,28,25,23.8,78,29.5,23,3,3
2012,1,48,22,933.9,1010.5,26,24,23.2,84,28.4,14,4,4
2012,1,48,23,933.9,1010.7,25,23,22.1,84,25,14,4,4
2012,1,48,24,933,1009.4,26,23,21.7,77,25.9,14,4,4
2012,1,48,25,933,1009.4,26,23,21.7,77,25.9,23,4,4
2012,1,48,26,933,1009.1,27,24,22.7,77,27,23,4,4
2012,1,48,27,932.9,1008.7,27.6,24,22.5,75,27.3,23,4,4
2012,1,48,28,937.8,1007.6,28,24,22.3,71,26.9,14,4,4
2012,1,48,29,933.8,1007.9,29,24,22.7,77,27.7,23,4,4
2012,1,48,30,932.8,1008.9,26.6,24,23,82,28.1,23,4,4
2012,1,48,31,934.2,1010.8,25.6,24,23.4,89,28.8,23,4,4
2012,2,12,1,937.1,1016.4,17,15.6,14.3,84,16.3,23,4,4
2012,2,12,2,938.1,1017.4,18,15,12.9,72,14.9,5,4,4
2012,2,12,3,938.1,1017.4,17,16,15.4,90,17.5,14,4,4
2012,2,12,4,937.1,1016.2,17.6,16.6,15.8,90,17.9,23,4,4
2012,2,12,5,937.1,1016.2,18,17,16.4,90,18.6,23,4,4
2012,2,12,6,936,1015.2,17,16,15.4,90,17.5,23,4,4
2012,2,12,7,936.5,1015.2,18,17,16.4,90,18.6,23,4,4
2012,2,12,8,934.8,1012.4,22,19,17.4,75,19.7,23,4,4
2012,2,12,9,933.8,1012,20,19,18.5,91,21.3,23,4,4
2012,2,12,10,934.7,1012.3,20.6,19,18.2,87,20.9,23,4,4
2012,2,12,11,935.7,1013.5,22,20.6,19.6,86,22.8,23,4,4
2012,2,12,12,935.3,1013.6,20,19,18.5,91,21.3,23,4,4
2012,2,12,13,936.7,1015,20,19,18.5,91,21.3,14,6,6
2012,2,12,14,936.7,1015,20,19,18.5,91,21.3,14,6,6
2012,2,12,15,935.7,1013.5,20.6,19.6,18.9,91,21.8,14,6,6
2012,2,12,16,933.9,1011.5,21.6,20,19.3,88,22.4,14,6,6
2012,2,12,17,933.6,1011.2,21,19,17.9,82,20.5,14,6,6
2012,2,12,18,933.6,1013.9,20,19,18.5,91,21.3,14,4,4
2012,2,12,19,935.7,1014.5,19,17,15.8,82,17.9,14,4,4
2012,2,12,20,935.7,1013.5,21,19,17.9,82,20.5,14,4,4
2012,2,12,21,934.6,1012.2,22,20.6,19.6,86,22.8,14,4,4
2012,2,12,22,933.6,1012,19,18,17.4,91,19.9,14,4,4
2012,2,12,23,934.6,1013.9,19,17,15.8,82,17.9,14,4,4
2012,2,12,24,933.9,1011.5,20.6,17.6,15.6,74,17.7,14,4,4
2012,2,12,25,933.4,1010.8,21,18,16.2,74,18.4,14,4,4
2012,2,12,26,933.6,1011.2,22,19.5,18,78,20.6,14,4,4
2012,2,12,27,933.8,1011.4,21,18,16.2,74,18.4,14,4,4
2012,2,12,28,933,1010.4,21,18,16.2,74,18.4,14,4,4
2012,2,12,29,930.5,1007.2,23.6,21,19.8,80,23.2,14,4,4
2012,2,48,1,934.2,1010.9,26,24,23.2,84,28.4,23,4,4
2012,2,48,2,935.5,1012.5,25,23.6,22.7,87,27.6,14,4,4
2012,2,48,3,933.9,1010.2,27,24,22.7,77,27.6,14,4,4
2012,2,48,4,933.1,1009.1,28,24,22.3,72,26.9,23,3,3
2012,2,48,6,932.8,1008.4,28.6,24.6,22.7,71,27.6,23,4,4
2012,2,48,7,931.7,1007,30,25,22.9,66,27.9,23,3,3
2012,2,48,8,931.6,1006.7,30.6,25,22.8,64,27.7,23,4,4
2012,2,48,9,932,1007.6,29,24,23.4,72,26.6,23,4,4
2012,2,48,10,932.6,1008.4,28,24,22.3,71,26.9,23,4,4
2012,2,48,11,931.9,1008,27,24,22.7,77,27.6,23,4,4
2012,2,48,12,932.6,1008.4,28,24,22.3,71,26.9,23,4,4
2012,2,48,13,933.1,1008.6,30,25,22.9,66,27.9,14,6,6
2012,2,48,14,932.5,1007.6,30.6,25,22.8,64,27.7,14,6,6
2012,2,48,15,930.5,1005.2,32,26,23.6,61,29,14,6,6
2012,2,48,16,929,1003.4,33,26,23.2,57,28.4,14,6,6
2012,2,48,17,931.4,1006.4,30,25,22.9,66,27.9,14,6,6
2012,2,48,18,932.6,1008.2,29,24,21.8,62,26.1,14,4,4
2012,2,48,19,932.4,1007.2,32,26,23.6,61,29,14,4,4
2012,2,48,20,931.4,1006.2,31.6,26,23.9,64,29.8,14,4,4
2012,2,48,21,930.4,1005.3,31,26,24,67,29.8,14,4,4
2012,2,48,22,931.3,1006.6,30,26,24.5,72,30.7,14,4,4
2012,2,48,23,931.3,1006.6,29.6,26,24.7,76,31.1,14,4,4
2012,2,48,24,930.3,1005.2,31,26,24,67,29.8,14,4,4
2012,2,48,25,929.9,1005.1,30,25,22.9,66,27.9,14,4,4
2012,2,48,26,929.3,1004.2,30,25,22.9,66,27.9,14,4,4
2012,2,48,27,930.3,1005,31.6,26,23.9,69,29.7,14,4,4
2012,2,48,28,928.9,1002.9,33.6,26,23,55,28,14,4,4
2012,2,48,29,928.3,1002.8,32,26,23.6,61,29,14,4,4
2012,4,12,1,935.6,1012.6,25,22,20.6,76,24.3,14,4,4
2012,4,12,2,936.9,1012.7,25.6,20.6,17.7,63,20.2,14,4,4
2012,4,12,3,935.6,1012.6,25,22,20.6,76,24.3,14,4,4
2012,4,12,4,936,1012.7,25.6,20.6,17.7,63,20.2,14,4,4
2012,4,12,5,934.9,1010.9,28,22,19,58,22,14,4,4
2012,4,12,6,934.9,1010.4,30,22,17.9,48,20.5,14,4,4
2012,4,12,7,933.8,1010.1,27,22,19.6,64,22.8,14,4,4
2012,4,12,8,933.3,1009.6,27,23,21.2,71,25.2,14,4,4
2012,4,12,9,933.7,1009.7,28,23,20.7,65,24.4,14,4,3
2012,4,12,10,934.2,1010,29,23,20.2,59,23.2,14,4,4
2012,4,12,11,933.6,1009.6,28,22.6,19.7,61,22.9,14,4,4
2012,4,12,12,932.6,1008.7,27,22,19.6,64,22.8,14,4,4
2012,4,12,13,933.6,1009.6,27.6,20.6,16.6,52,18.9,14,4,4
2012,4,12,14,933.5,1009.5,28,22,19,58,22,14,4,4
2012,4,12,15,934.6,1010.9,27,22,19.6,64,22.8,14,4,4
2012,4,12,16,933.6,1009.4,29,23,20.2,59,23.2,14,4,4
2012,4,12,17,934.6,1010.9,27,22,19.6,64,22.8,14,4,4
2012,4,12,18,933.5,1009.5,28,23,20.6,65,24.3,14,4,4
2012,4,12,19,933.5,1009.5,28,23,20.6,65,24.3,14,4,4
2012,4,12,20,935.5,1009.5,28,23,20.7,65,24.4,14,4,4
2012,4,12,21,933.5,1009.5,28.6,23,20.5,62,24.1,14,4,4
2012,4,12,22,931.5,1007.1,29,23.6,20.9,62,24.8,14,4,4
2012,4,12,23,930.4,1005.6,30,21.6,16.8,45,19.1,14,4,4
2012,4,12,24,931.5,1007.1,29,23.6,20.9,62,24.7,14,4,4
2012,4,12,25,931.3,1007.1,28,23.6,21.3,67,25.3,14,4,4
2012,4,12,26,932.7,1009.1,26,22,20.1,70,23.5,14,4,4
2012,4,12,27,932.6,1008.4,27.6,23,21,68,24.9,14,4,4
