YEAR,MN,DT,MAX,MIN,AW,RF,DRNRF(hrs),DRNRF(mnts)
2005,10,8,32.2,21,2,24.2,0,40
2005,10,9,31,20.5,3,0,  ,  
2005,10,10,32,20.8,7,1.2,0,15
2005,10,11,24.5,20,3,2.2,1,35
2005,10,12,26.2,20,4,5,0,38
2005,10,13,28,20,3,23.4,  ,  
2005,10,14,23,20,4,21.4,6,5
2005,10,15,29,20,4,0.6,0,2
2005,10,16,31,21,4,0,0,0
2005,10,17,30.5,20.5,3,2.8,0,50
2005,10,18,30.5,20.5,2,27.2,0,47
2005,10,19,27.5,19.5,2,17.8,0,45
2005,10,20,29,19,5,48.6,3,45
2005,10,21,28,20,3,0,0,0
2005,10,22,29,21,2,1.2,0,15
2005,10,24,27,19,4,14.2,  ,  
2005,10,26,26,20.5,2,7.4,0,29
2005,10,27,25,20,3,3.8,  ,  
2005,10,29,23,20,11,0,0,2
2005,10,30,25.7,20.5,6,0,  ,  
2005,10,31,26,19.5,2,0,  ,  
2005,11,1,29,21,2,33,1,55
2005,11,2,30,20,2,6.2,2,8
2005,11,3,29,19.5,2,21.4,2,45
2005,11,4,28.5,20,3,0,  ,  
2005,11,5,29,20,3,20.4,2,12
2005,11,6,26.5,19.5,3,0.7,0,47
2005,11,8,25,19.5,5,3.8,0,24
2005,11,9,27,19,3,0,0,0
2005,11,10,24,19.5,2,5.8,1,0
2005,11,11,27,19.5,3,0,0,0
2005,11,12,23,19,2,0,0,0
2005,11,13,27,13.5,2,0,0,0
2005,11,14,26,13,2,0,0,0
2005,11,15,28,15,2,0,  ,  
2005,11,16,28,13,3,0,0,0
2005,11,17,28.5,13,2,0,0,0
2005,11,18,28,13,3,0,0,0
2005,11,19,28,13,2,0,  ,  
2005,11,20,28,14,2,0,  ,  
2005,11,21,27,16,3,0,  ,  
2005,11,22,23,18.5,2,10.6,6,50
2005,11,25,24,18.5,3,1.2,1,15
2005,11,26,24,18.5,3,8.4,3,18
2005,11,27,26,16.5,4,0,  ,  
2005,11,28,26,14.5,2,0,  ,  
2005,11,29,26.5,13,1,0,  ,  
2005,11,30,26,13,3,0,  ,  
2005,12,1,28.5,15,2,,  ,  
2005,12,2,28,16.5,2,0,0,0
2005,12,3,25,18,5,5.8,0,0
2005,12,4,20,19,5,17.8,0,50
2005,12,5,24,17.5,7,4.8,0,45
2005,12,6,27,14,3,0,0,0
2005,12,7,27,17.5,1,0,0,0
2005,12,8,27.5,14,3,0,0,0
2005,12,9,27,13.5,2,0,0,0
2005,12,10,25,16.5,2,0,  ,  
2005,12,11,23,16.5,2,2.4,1,19
2005,12,12,21.5,15,2,,  ,  
2005,12,13,21,17.5,3,17.4,1,30
2005,12,15,22,15.5,2,0,  ,  
2005,12,16,21,12.5,3,0,  ,  
2005,12,17,26,13,7,0,0,0
2005,12,18,25.5,16.5,5,0.8,0,12
2005,12,19,23,17.5,3,1.6,1,5
2005,12,20,25,17.5,3,0.4,0,0
2005,12,21,26,19,3,1,0,0
2005,12,22,24,18,2,0,0,0
2005,12,23,27.5,17,2,0,0,0
2005,12,24,28,18,3,0,0,0
2005,12,25,28,17.5,2,0,0,0
2005,12,26,27,15,2,0,0,0
2005,12,27,26,12,2,0,0,0
2005,12,28,27,11.5,2,0,0,0
2005,12,29,27,14.5,2,0,0,0
2005,12,30,27,12,2,0,0,0
2005,12,31,25,12.5,2,0,0,0
2006,1,1,27,12.5,2,0,  ,  
2006,1,2,21,13.5,1,0,0,0
2006,1,3,25,12,2,0,0,0
2006,1,4,26,12,2,0,0,0
2006,1,5,27,13,2,0,0,0
2006,1,6,28,15,2,0,0,0
2006,1,7,27.5,15,2,0,0,0
2006,1,8,28,19,3,0,  ,  
2006,1,9,26,13,2,2.8,0,30
2006,1,10,28.5,16,2,0,0,0
2006,1,11,28,12,4,0,0,0
2006,1,12,28,12,2,0,0,0
2006,1,13,30,13,2,0,0,0
2006,1,14,29,13.5,3,0,0,0
2006,1,15,31,15,2,0,0,0
2006,1,16,30,15,2,0,0,0
2006,1,17,32,16,3,0,0,0
2006,1,18,31.5,13.5,2,0,0,0
2006,1,19,30.5,14,4,0,0,0
2006,1,20,31.5,12,2,0,  ,  
2006,1,22,32,13,  ,0,  ,  
2006,1,23,31.5,14,  ,,  ,  
2006,1,24,32,15,2,0,0,0
2006,1,25,32,15,2,0,  ,  
2006,1,26,29,13.5,2,0,0,0
2006,1,27,28,16,3,0,0,0
2006,1,28,28,14,3,0,0,0
2006,1,29,28,12,3,0,  ,  
2006,1,30,28.5,12,2,0,0,0
2006,1,31,29,12,3,0,0,0
2006,2,1,30,12,3,0,0,0
2006,2,2,29,12,4,0,0,0
2006,2,3,29,12.5,3,0,0,0
2006,2,4,29,16,3,0,0,0
2006,2,5,31,15.5,4,0,0,0
2006,2,6,31,12,3,0,0,0
2006,2,7,30.5,12.5,3,0,0,0
2006,2,8,30,12.5,3,0.2,0,0
2006,2,9,28,10.5,2,0,0,0
2006,2,10,30,13.5,7,0,0,0
2006,2,11,30,12.5,2,,0,0
2006,2,12,30,12.5,3,0,0,0
2006,2,13,30,10.5,5,0,0,0
2006,2,14,30.5,12,7,0,0,0
2006,2,15,32,12.5,3,0,0,0
2006,2,16,32.5,13,3,0,0,20
2006,2,17,34.5,14,3,0,0,0
2006,2,18,34.5,15,2,0,0,0
2006,2,19,34.5,15,21,0,0,0
2006,2,20,34,16,7,0,0,0
2006,2,21,34.5,16,3,0,0,0
2006,2,22,33,13.5,3,0,0,0
2006,2,23,34,14,4,0,0,2
2006,2,24,32.5,12,5,0,0,0
2006,2,25,32,14,5,0,0,0
2006,2,26,34,15,5,0,0,0
2006,2,27,33,15,6,0,0,0
2006,2,28,33.5,18,8,0,0,0
2006,3,1,34,18,5,0,  ,  
2006,3,2,34.5,18,5,0,  ,  
2006,3,3,34.5,18.5,6,0,  ,  
2006,3,4,33,20,7,0,0,0
2006,3,5,34,18,6,0,  ,  
2006,3,6,35,18.5,5,0,  ,  
2006,3,7,33.5,18.5,6,0,  ,  
2006,3,8,34.5,17.5,6,0,0,0
2006,3,9,34,18.5,6,0,0,0
2006,3,10,33,19,6,0,0,0
2006,3,11,33,18.5,3,21.6,2,30
2006,3,12,30,19,2,0,0,0
2006,3,13,32,19,5,0,0,0
2006,3,14,32.5,20,6,0,0,0
2006,3,15,32,19,7,0,0,0
2006,3,16,32.5,18.5,5,0,0,0
2006,3,17,32,19.5,4,0,0,0
2006,3,18,32,17.3,4,0,0,0
2006,3,19,34,18.5,5,0,0,0
2006,3,20,32,17,5,0,0,0
2006,3,21,33,17,  ,0,0,0
2006,3,22,34,17.5,4,0,0,0
2006,3,23,35,19,2,0,0,0
2006,3,24,36,19,3,0,0,0
2006,3,25,36,19.5,3,0,0,0
2006,3,26,36,19,3,0,0,0
2006,3,27,36.5,20,4,0,0,0
2006,3,28,36.5,22,4,0,0,0
2006,3,29,36.5,16.5,5,0,0,0
2006,3,30,34.5,19.5,6,0,0,0
2006,3,31,35,19,2,0,0,0
2006,4,1,36,19,7,0,0,0
2006,4,2,36.5,20,2,0,0,0
2006,4,3,37,14.5,5,0,0,0
2006,4,4,36.5,19.5,5,0,0,0
2006,4,5,37,20,5,0,0,0
2006,4,6,37,19.5,2,0,0,0
2006,4,7,38,22.5,2,0,0,0
2006,4,8,38.5,22,2,0,0,0
2006,4,9,38,22,2,0,0,0
2006,4,10,38.5,21.5,5,0,0,0
2006,4,11,37.5,20,4,0,0,0
2006,4,12,35,21,4,0,0,0
2006,4,13,37.5,21,2,0,0,0
2006,4,14,37.5,21,6,0,0,0
2006,4,15,37,22,7,0,0,0
2006,4,16,32,20,3,2,0,5
2006,4,17,31.5,20.5,5,0.6,0,15
2006,4,18,32.5,19,2,0,0,0
2006,4,19,34,20,6,0,0,0
2006,4,20,36,21,5,0,0,0
2006,4,21,36,19,5,0,0,0
2006,4,22,35,18,3,0,0,0
2006,4,23,36,19,4,0,0,0
2006,4,24,37.5,20.5,3,0,0,0
2006,4,25,38.8,22,4,0,0,0
2006,4,26,38.5,24,3,0,0,0
2006,4,27,38.5,24,3,0,0,0
2006,4,28,38.5,23,7,0,2,20
2006,4,29,40,28,4,0,0,0
2006,4,30,38.5,24,5,0,  ,  
2006,5,1,38.5,26.5,6,0,0,0
2006,5,2,39.5,24,5,0,0,0
2006,5,3,39.5,22,5,0,0,0
2006,5,4,30.5,21.5,5,0,0,0
2006,5,5,36,21.5,6,0,0,0
2006,5,6,37.5,22,5,0,0,0
2006,5,7,37.5,23,5,0,0,0
2006,5,8,38.1,23,4,0,0,0
2006,5,9,39.5,23,5,0,0,0
2006,5,10,39.5,23,4,0,  ,  
2006,5,11,38.5,25,4,0,0,0
2006,5,12,39,20,5,,1,25
2006,5,13,38,21,5,3.5,0,30
2006,5,14,38,25,5,0,0,0
2006,5,15,38,24,5,0,0,0
2006,5,16,38,23.5,5,0,0,0
2006,5,17,38,22,7,0,0,0
2006,5,18,38,18.5,6,22,2,50
2006,5,19,33,20,4,2,0,12
2006,5,20,35,22,8,0,0,0
2006,5,21,34,22,9,0,0,0
2006,5,22,34,22,8,0,0,0
2006,5,23,36,25.8,7,0,0,0
2006,5,24,35,22.5,8,0,0,0
2006,5,25,34,21,7,0,0,0
2006,5,26,33,19,10,29,3,55
2006,5,27,29,21,8,0,0,0
2006,5,28,31,21.5,6,1.2,0,7
2006,5,29,32,21,10,0,0,0
2006,5,30,30.5,20,10,0,0,0
2006,5,31,31,21.5,9,0,0,0
2006,6,1,32.5,21,10,0,0,0
2006,6,2,34,22,10,0,0,0
2006,6,3,34,21,9,0,0,0
2006,6,4,34,20,7,1.6,0,18
2006,6,5,33,22,8,0,0,0
2006,6,6,34,21,7,7.2,0,30
2006,6,7,34,21,8,0,0,0
2006,6,8,33,20,  ,1.4,0,7
2006,6,9,33.5,21,8,0,0,0
2006,6,10,35,21,7,0,0,0
2006,6,11,35,21.6,6,0,0,0
2006,6,12,35,22.5,  ,0,0,0
2006,6,13,35,23,5,0,0,0
2006,6,14,34,19,7,38.7,2,20
2006,6,15,31,21.5,3,0,0,0
2006,6,16,33.5,21,7,3.2,0,27
2006,6,17,33,29,8,0,0,35
2006,6,18,32,25.5,1,0,0,0
2006,6,19,33.5,17,3,50,1,20
2006,6,20,34,18,2,31.2,0,20
2006,6,21,30,20,3,0,0,0
2006,6,22,31,21,2,0,0,0
2006,6,23,31,20,3,26.5,0,38
2006,6,24,31,20.5,7,0,0,0
2006,6,25,30,22.5,8,0,0,0
2006,6,26,30,21.5,4,0,0,0
2006,6,27,31,21.5,7,0,0,0
2006,6,28,32,22,7,0,0,0
2006,6,29,30,21.5,7,2,1,15
2006,6,30,30.3,29.5,9,0,0,0
2006,7,1,30,20.5,8,0,0,0
2006,7,2,30.5,21.5,5,0,0,0
2006,7,3,31.5,21.5,12,0,0,0
2006,7,4,31,21.5,13,0,0,0
2006,7,5,31,21.5,13,0,0,0
2006,7,6,32,20,13,0,0,0
2006,7,7,33,21,10,0,0,0
2006,7,8,33,21.5,2,0,  ,  
2006,7,9,30.5,21.5,10,0,0,0
2006,7,10,32.5,21.5,8,0,0,0
2006,7,11,32,20.5,8,0,0,0
2006,7,12,32,21,7,1.6,0,5
2006,7,13,31,20.5,8,0,0,0
2006,7,14,31.5,20,7,0.6,0,2
2006,7,16,30.5,20.5,12,0,0,20
2006,7,17,32,20,10,0,0,0
2006,7,18,32.5,,10,0,0,0
2006,7,19,33.5,20.5,8,0,0,0
2006,7,20,32.5,21,8,0,0,0
2006,7,21,32.5,21,8,0,0,0
2006,7,22,32.5,20.5,4,0,0,0
2006,7,23,31,20,8,0,0,0
2006,7,24,31,19,6,0,0,0
2006,7,25,33,20,8,0,0,0
2006,7,27,31.5,20.5,7,0.8,  ,  
2006,7,29,30,19,10,0,  ,  
2006,7,30,32,19,10,0,  ,  
2006,7,31,33,19.5,2,0,0,0
2006,8,1,33,20,11,0,0,0
2006,8,2,31,20,11,0,0,0
2006,8,3,31,20,0,0,0,0
2006,8,4,30,21,12,0,0,0
2006,8,5,31,19,9,0.2,0,5
2006,8,6,32,20,8,0,0,0
2006,8,7,33,21,6,0,0,0
2006,8,8,35,20,7,0,0,0
2006,8,9,32,21,8,0,0,0
2006,8,10,33,20.5,10,0,0,0
2006,8,11,33.5,20.5,9,0,0,0
2006,8,12,31.5,20,9,3.2,0,0
2006,8,13,33.5,21,  ,0,0,0
2006,8,15,34,23.5,10,0,0,0
2006,8,16,33,22.5,10,0.4,0,5
2006,8,17,32,21.5,10,0.6,0,5
2006,8,18,31.5,21.5,8,0,0,0
2006,8,19,33,22,6,0,0,0
2006,8,21,31,21,5,1.6,0,10
2006,8,23,31,20,5,0,0,0
2006,8,24,23,20.5,4,0,0,0
2006,8,25,30,19,4,0,0,0
2006,8,26,31,23,5,0,0,0
2006,8,27,32,21,7,0,0,0
2006,8,28,31,20.5,8,0,0,0
2006,8,29,30,21,11,0,0,0
2006,8,30,29,20,9,0,0,0
2006,8,31,31,20.5,6,0,0,0
2006,10,1,30,21,7,0,0,0
2006,10,2,31,20,6,0,0,0
2006,10,3,31,,4,0,0,0
2006,10,4,32.5,22,3,1.4,0,15
2006,10,5,30.5,20.5,4,1.4,0,35
2006,10,6,31,20.5,5,,0,0
2006,10,7,31,20.5,5,0,0,0
2006,10,8,30,24,4,0.8,0,10
2006,10,9,30,18.5,3,0,0,40
2006,10,10,31,18.5,3,0,0,0
2006,10,11,31,19,6,0,0,0
2006,10,12,31,18,2,0,0,0
2006,10,13,32,18,3,0,0,0
2006,10,14,32,18.5,4,0,0,0
2006,10,15,31,19,2,0,0,0
2006,10,16,31,19,4,0,0,0
2006,10,17,31.5,19,5,0,0,0
2006,10,18,31,19,3,0,0,0
2006,10,19,31.5,18,3,0,0,0
2006,10,20,32,14.5,3,0,0,0
2006,10,21,31,18.5,5,0,0,0
2006,10,22,30,17,3,0,0,0
2006,10,23,30.5,17,3,0,0,0
2006,10,24,31,17,2,0,0,0
2006,10,25,30,17,4,0,0,0
2006,10,26,28,18,5,0.4,0,0
2006,10,27,28,18,5,0,0,0
2006,10,28,26,18,3,15,0,40
2006,10,29,24,18,4,1.4,1,35
2006,10,30,27,18,3,14,1,20
2006,10,31,27,19,2,0,0,0
2006,11,1,27,19,3,0,0,0
2006,11,2,30,19,4,5,0,45
2006,11,3,30,19,4,0,0,0
2006,11,4,27,18,2,14,2,30
2006,11,5,28,17,2,1,0,10
2006,11,6,29,18,2,0,0,0
2006,11,7,30,18,2,0,0,0
2006,11,8,28,17,2,0,0,0
2006,11,9,29,17,2,0,0,0
2006,11,10,29,18,4,0,0,0
2006,11,11,27,18,3,0.6,0,35
2006,11,12,30,17,4,0,0,0
2006,11,13,29,19,4,0,0,0
2006,11,14,28,18,5,3.4,0,40
2006,11,15,29,18,4,1,0,20
2006,11,16,28,18,5,1.6,0,25
2006,11,17,28,18,4,2.6,0,10
2006,11,18,24,18,5,10,2,55
2006,11,19,27,19,3,11.2,3,5
2006,11,20,27,18,2,0.8,0,35
2006,11,21,28,14,2,0,0,0
2006,11,22,29,17,2,0,0,0
2006,11,23,29,16,3,0,0,0
2006,11,24,30,15,2,0,0,0
2006,11,25,30,14,2,0,0,0
2006,11,26,29,18,4,0,0,0
2006,11,27,31,18,6,0,0,0
2006,11,28,30,17.2,5,0,0,0
2006,11,29,30,16,4,0,0,0
2006,11,30,28,14,4,0,0,0
2006,12,1,28,14,2,0,0,0
2006,12,2,26,12,3,0,0,0
2006,12,3,28,15,4,0,0,0
2006,12,4,28,15,6,0,0,0
2006,12,5,28,13,4,0,0,0
2006,12,6,28,11,3,0,0,0
2006,12,7,28,12,3,0,0,0
2006,12,8,28,13,4,0,0,0
2006,12,9,27,14,2,0,0,0
2006,12,10,28,16,5,0,  ,  
2006,12,11,26,18,3,2.2,0,27
2006,12,12,25,18,2,32.8,4,20
2006,12,13,29,16,2,0,0,0
2006,12,14,29,14,3,0,0,0
2006,12,15,27,15,4,0,0,0
2006,12,16,28,13,3,0,0,0
2006,12,17,26.8,13,4,0,0,0
2006,12,18,27,12,3,0,0,0
2006,12,19,28,12,2,0,0,0
2006,12,20,27,12,3,0,0,0
2006,12,21,26,13,3,0,0,0
2006,12,22,25,14,7,0,0,0
2006,12,23,25,12,3,0,0,0
2006,12,24,27,14,4,0,  ,  
2006,12,25,27,13,3,0,  ,  
2006,12,26,27,13,3,0,0,0
2006,12,27,27,13,3,0,0,0
2006,12,28,28,12,3,0,0,0
2006,12,29,28,12,4,0,0,0
2006,12,30,28,11,3,0,0,0
2006,12,31,28,11,3,0,0,0
2007,1,1,28,11,2,0,0,0
2007,1,2,28,11,3,0,0,0
2007,1,3,28,12,3,0,0,0
2007,1,4,28,11,3,0,0,0
2007,1,5,29,11,3,,0,0
2007,1,6,30,13,3,0,0,0
2007,1,7,29,12,4,,0,0
2007,1,8,28,12,4,0,0,0
2007,1,9,29,13,4,0,0,0
2007,1,10,29,13,4,0,0,0
2007,1,11,28,13,4,0,0,0
2007,1,12,27,15,3,0,0,0
2007,1,13,28,11,3,0,0,0
2007,1,14,29,11,3,0,  ,  
2007,1,15,29,12,3,0,0,0
2007,1,16,30,15,4,0,0,0
2007,1,17,31,13.5,2,0,0,0
2007,1,18,31,12,3,0,0,0
2007,1,19,29,12,4,0,0,0
2007,1,20,29,12,3,0,0,0
2007,1,21,31,12,3,0,0,0
2007,1,22,32,15,4,0,0,0
2007,1,23,31.5,11,2,0,0,0
2007,1,24,32.5,13,4,0,0,0
2007,1,25,30,13,4,0,0,0
2007,1,26,29.5,13,5,0,0,0
2007,1,27,29,14,4,0,0,0
2007,1,28,31,16,5,0,0,0
2007,1,29,29.5,15.5,5,0,0,0
2007,1,30,30,14,6,0,0,0
2007,1,31,30,13,4,0,0,0
2007,2,1,31,11,3,0,0,0
2007,2,2,32,11,4,0,0,0
2007,2,3,31,12,6,0,0,0
2007,2,4,31,15,5,0,0,0
2007,2,5,31,14,5,0,0,0
2007,2,6,31.5,12.5,4,0,0,0
2007,2,7,32.5,16,4,0,0,0
2007,2,8,32.5,14,6,0,0,0
2007,2,9,31.5,12.5,6,0,0,0
2007,2,10,31,12,7,0,0,0
2007,2,11,31,15,7,0,0,0
2007,2,12,31,16,5,0,0,0
2007,2,13,32,18,6,0,0,0
2007,2,14,32.5,16,4,0,0,0
2007,2,15,32,17,4,0,0,0
2007,2,16,33,18,4,0,0,0
2007,2,17,32.5,18,4,0,0,0
2007,2,18,32,18,6,0,0,0
2007,2,19,31,16,5,0,0,0
2007,2,20,31,15,8,0,0,0
2007,2,21,31,15,6,0,0,0
2007,2,22,30,12,5,0,0,0
2007,2,23,31,10,6,0,0,0
2007,2,24,31,10,7,0,0,0
2007,2,25,31.5,12.5,5,0,0,0
2007,2,26,33.5,14.5,5,0,0,0
2007,2,27,35,15.5,5,0,0,0
2007,2,28,34.5,16,7,0,0,0
2007,3,1,33.8,15.5,8,0,  ,  
2007,3,2,34.5,17.5,5,0,0,0
2007,3,3,34.2,19,6,0,0,0
2007,3,6,34,16.5,5,0,0,0
2007,3,7,35,18.5,8,0,0,0
2007,3,8,34.5,17.5,9,0,0,0
2007,3,9,35,17,8,0,0,0
2007,3,10,34.5,17,9,0,0,0
2007,3,11,35,16,8,0,0,0
2007,3,12,35,16,8,0,0,0
2007,3,13,34,14.5,7,0,0,0
2007,3,14,34,18,8,0,0,0
2007,3,15,34.8,16.5,7,0,0,0
2007,3,16,35.4,18.5,7,0,0,0
2007,3,17,36,16.5,4,0,  ,  
2007,3,18,36.5,15,6,0,0,0
2007,3,19,36.5,16,6,0,0,0
2007,3,20,36.8,17,5,0,0,0
2007,3,21,36.8,18,6,0,0,0
2007,3,22,37.5,17.5,5,0,0,0
2007,3,23,37.5,19,6,0,0,0
2007,3,24,37.5,18,6,0,0,0
2007,3,25,38.5,20,7,0,0,0
2007,3,26,38.5,21.5,7,0,0,0
2007,3,27,38.2,21,6,0,0,0
2007,3,28,38,19,6,0,0,0
2007,3,29,37.5,17.5,5,0,0,0
2007,3,30,37.5,17,6,0,0,0
2007,3,31,36.5,14.5,7,0,0,0
2007,4,1,36,18,7,0,0,0
2007,4,2,37.5,18,5,0,0,0
2007,4,3,38.5,19,5,0,0,0
2007,4,4,38.5,20,6,0,0,0
2007,4,5,38.5,19,8,0,0,0
2007,4,6,37.5,17,8,0,0,0
2007,4,7,37.5,18.5,7,0,0,0
2007,4,8,37.5,19,8,0,0,0
2007,4,9,37.5,19,7,0,0,0
2007,4,10,37,18,7,0,0,0
2007,4,11,35,19.2,6,0,0,0
2007,4,12,37.5,20,6,0,0,0
2007,4,13,36,20.5,5,0,0,0
2007,4,14,37.2,19.7,5,0,0,0
2007,4,15,35.8,19.2,7,0,0,0
2007,4,16,35.2,18.2,7,0,0,0
2007,4,17,35.5,19.5,6,0,0,0
2007,4,18,34.5,19.3,4,0,0,0
2007,4,19,35,19.5,5,4.4,0,15
2007,4,20,35,18.5,5,3.4,1,0
2007,4,21,35.2,17,6,8.3,0,45
2007,4,22,36,21,8,0,0,0
2007,4,24,36.8,20.5,6,0,0,0
2007,4,25,38.5,20.5,5,0,0,0
2007,4,26,39,20.5,6,0,0,0
2007,4,27,38.2,20.5,7,0,0,0
2007,4,28,39,20.5,7,0,0,0
2007,4,29,39.2,21,6,0,0,0
2007,4,30,39,21.5,6,0,0,0
2007,5,1,39,21.5,7,0,0,0
2007,5,2,38.8,22.5,5,0,0,0
2007,5,3,37.5,22,6,1.2,0,20
2007,5,4,33,17,6,7,2,35
2007,5,5,33,20.5,6,0,0,0
2007,5,6,35.5,21,6,0,0,0
2007,5,7,38,21.5,6,0,0,0
2007,5,8,35.5,23.5,7,0,0,0
2007,5,9,36,27.5,8,0,0,0
2007,5,10,36.2,22,9,0,0,0
2007,5,11,37,23,9,0,0,0
2007,5,12,38.5,23.5,8,0,0,0
2007,5,13,36.8,22.9,8,0,0,0
2007,5,14,37.5,23,8,0,0,0
2007,5,15,38,22.5,8,0,0,0
2007,5,16,37.5,22.5,8,0,0,0
2007,5,17,37,23,7,0,0,0
2007,5,18,38,24.5,7,0,0,0
2007,5,19,39,23.5,7,0,0,0
2007,5,20,37.5,24,8,0,0,0
2007,5,21,36,23.4,7,0,0,0
2007,5,22,37.5,23.5,8,0,0,0
2007,5,23,37,20.5,7,2.4,1,10
2007,5,24,35.2,21.5,7,0,0,0
2007,5,25,34.5,18.5,5,24.2,1,12
2007,5,26,34,20.5,5,0,0,0
2007,5,27,35,17,5,26,3,15
2007,5,28,33.5,20,6,0,0,0
2007,5,29,34,16.5,6,50,5,57
2007,5,30,33.5,19.5,5,0,0,0
2007,5,31,34.5,20,5,0,0,0
2007,6,1,36,20,4,0,0,0
2007,6,2,37,21,4,0,0,0
2007,6,3,36.5,22,6,0,0,0
2007,6,4,36.5,18.5,4,22.6,  ,  
2007,6,5,36,21.2,5,0,0,0
2007,6,6,35,20,7,1.6,0,20
2007,6,7,33.5,17,7,8.8,0,30
2007,6,8,26.4,18,6,0.8,0,50
2007,6,9,34,20.5,4,0,0,0
2007,6,10,33.6,21.5,5,0,0,0
2007,6,11,33.5,20,5,0,0,0
2007,6,12,34.5,19,5,1.8,0,45
2007,6,13,33.5,19,3,15.6,1,25
2007,6,14,35,20.5,3,0.8,0,15
2007,6,15,33.5,20.5,2,0,0,0
2007,6,16,34.2,19,3,39.6,3,30
2007,6,17,32.5,20,7,0,0,0
2007,6,18,33.5,21,6,0,0,0
2007,6,19,33,20,8,0,0,0
2007,6,20,31.5,20,9,0,0,0
2007,6,21,28.5,18,8,0.4,3,10
2007,6,22,25,17,12,9.4,21,5
2007,6,23,25.4,19,12,3,1,30
2007,6,24,27.5,19.5,12,0.8,0,5
2007,6,25,30,19.5,7,0,0,0
2007,6,26,30.8,19.5,9,0,0,0
2007,6,27,30.5,18.5,13,1.4,0,20
2007,6,28,27,18.5,11,0,0,0
2007,6,29,27,19,9,1.2,0,40
2007,6,30,28.5,20,11,0,0,0
2007,7,1,29,19.5,11,0,0,0
2007,7,2,32,20.5,11,0,0,0
2007,7,3,32.5,20.5,10,0,0,0
2007,7,4,33,19.5,8,0.4,0,3
2007,7,5,32.5,20,8,,  ,  
2007,7,6,32.5,20,8,0,0,0
2007,7,7,32.5,19,10,1.2,0,15
2007,7,8,31,19,10,0,0,0
2007,7,9,31,20,9,0,0,0
2007,7,10,33.5,19,7,0,0,0
2007,7,11,32,19.5,7,0,0,0
2007,7,12,33.5,19.5,8,0,0,0
2007,7,13,33.5,20,8,0.4,0,5
2007,7,14,32,19,7,0,0,2
2007,7,15,33.2,20,10,0,0,0
2007,7,16,32,19,6,4.2,0,22
2007,7,17,31.5,19,7,7.4,0,40
2007,7,18,31.5,19.5,7,0,  ,  
2007,7,19,32.5,19,5,11.4,3,15
2007,7,20,33,17.5,5,1.6,1,40
2007,7,21,31.5,18.5,4,3.4,0,45
2007,7,22,29,17.5,4,0,0,0
2007,7,23,29,19,2,0,  ,  
2007,7,24,30.5,19.5,2,1.8,  ,  
2007,7,25,31.5,17.5,3,2,0,15
2007,7,26,31.5,17.5,7,0.4,  ,  
2007,7,27,30.5,20,3,0,  ,  
2007,7,28,31.5,18,5,5.8,  ,  
2007,7,29,28,19,6,0,0,0
2007,7,31,27.5,18.5,5,0,0,0
2007,8,1,27,17.5,5,3.2,3,15
2007,8,2,29,16.5,5,19.4,9,5
2007,8,3,29,17.5,6,2.8,1,40
2007,8,4,27,18.5,7,0,0,0
2007,8,5,30,18.5,10,0,0,0
2007,8,6,28.5,20.5,8,2.2,0,15
2007,8,7,27.5,18.5,10,0,0,0
2007,8,8,29.5,19.5,5,0,0,0
2007,8,9,32,18,10,3.6,0,45
2007,8,10,30.5,19.5,8,0,0,0
2007,8,11,30.5,19,12,0,0,0
2007,8,12,30.5,19,9,0,0,0
2007,8,13,30.5,18.5,7,0,0,0
2007,8,14,31,18,8,0,0,0
2007,8,15,32.5,17,6,0,0,0
2007,8,16,32.2,18,4,0,0,0
2007,8,17,33,19.8,5,0,0,0
2007,8,18,31.5,19.5,6,0,0,0
2007,8,19,31.5,19.5,10,0,0,0
2007,8,20,32.5,19.5,9,0,0,0
2007,8,21,32.5,19.5,3,0,0,0
2007,8,23,30,17.5,5,14.8,1,55
2007,8,24,29.5,18,6,0.4,0,7
2007,8,25,27.5,18,6,0,0,0
2007,8,26,30.5,17.5,5,31.6,5,50
2007,8,27,30.5,18.5,3,1.6,0,56
2007,8,28,29,19,3,0,0,0
2007,8,29,31,18,3,11.4,  ,  
2007,8,30,28.2,18.5,1,0,0,0
2007,9,2,28.5,18.5,9,0.4,0,3
2007,9,3,30,19,7,3.8,0,10
2007,9,4,30,17.5,6,0,0,0
2007,9,5,31,18.5,6,2.4,  ,  
2007,9,6,30.2,18.5,6,0.4,0,10
2007,9,7,29,18.5,5,0,0,0
2007,9,8,31,18.5,4,0,0,0
2007,9,9,32,17.5,4,23.6,2,10
2007,9,10,32,17.5,3,15.2,0,50
2007,9,11,32,18.5,3,0,0,0
2007,9,12,32.8,19,3,0,0,0
2007,9,13,32.5,18,3,0,0,0
2007,9,15,28.7,16.5,7,4.8,23,52
2007,9,16,29,17.5,8,0,0,0
2007,9,18,26,16,8,15.2,2,0
2007,9,19,25,17.5,9,0.4,0,2
2007,9,20,28,18,10,2.6,0,12
2007,9,21,27.6,18.5,11,0,0,0
2007,9,22,28.5,17.5,8,0,0,0
2007,9,23,29.5,17.5,9,0,0,0
2007,9,24,29.5,18,8,0,0,0
2007,9,25,29.5,19,9,0,0,0
2007,9,26,30,17,6,0,0,0
2007,9,27,29.5,18,4,0,0,0
2007,9,28,31,18,4,0,0,0
2007,9,29,31,18.5,4,0,0,0
2007,9,30,32,18,5,3,4,25
